timestamp,timestamp_iso,dpid,port,role,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,byte_delta,packet_delta,drop_delta,throughput_bps,port_bw_mbps,load,loss
1780248068.4412081,2026-06-01T01:21:08,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248078.249003,2026-06-01T01:21:18,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.2787228,2026-06-01T01:21:18,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.32194,2026-06-01T01:21:18,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.3317962,2026-06-01T01:21:18,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.3447902,2026-06-01T01:21:18,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248078.3693607,2026-06-01T01:21:18,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248078.3802996,2026-06-01T01:21:18,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248078.4008276,2026-06-01T01:21:18,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.4208236,2026-06-01T01:21:18,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.436574,2026-06-01T01:21:18,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248078.4559789,2026-06-01T01:21:18,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248078.4725592,2026-06-01T01:21:18,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.2475572,2026-06-01T01:21:28,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.289252,2026-06-01T01:21:28,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248088.3207304,2026-06-01T01:21:28,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248088.3358786,2026-06-01T01:21:28,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.3940454,2026-06-01T01:21:28,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.4088652,2026-06-01T01:21:28,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.4189806,2026-06-01T01:21:28,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.4449937,2026-06-01T01:21:28,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.4538794,2026-06-01T01:21:28,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.4847465,2026-06-01T01:21:28,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248088.5012894,2026-06-01T01:21:28,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248088.515386,2026-06-01T01:21:28,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248098.251235,2026-06-01T01:21:38,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.27328,2026-06-01T01:21:38,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.3216422,2026-06-01T01:21:38,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248098.3322434,2026-06-01T01:21:38,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248098.3400407,2026-06-01T01:21:38,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248098.3478508,2026-06-01T01:21:38,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.3608005,2026-06-01T01:21:38,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.3840218,2026-06-01T01:21:38,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248098.40949,2026-06-01T01:21:38,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.425818,2026-06-01T01:21:38,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.4535341,2026-06-01T01:21:38,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248098.4808753,2026-06-01T01:21:38,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.26064,2026-06-01T01:21:48,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.292034,2026-06-01T01:21:48,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.3235447,2026-06-01T01:21:48,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248108.3483653,2026-06-01T01:21:48,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.3678873,2026-06-01T01:21:48,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248108.3752213,2026-06-01T01:21:48,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.3844538,2026-06-01T01:21:48,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.3921914,2026-06-01T01:21:48,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248108.4000046,2026-06-01T01:21:48,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.4238057,2026-06-01T01:21:48,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248108.4371912,2026-06-01T01:21:48,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248108.447162,2026-06-01T01:21:48,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.2972252,2026-06-01T01:21:58,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.3163354,2026-06-01T01:21:58,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248118.3495097,2026-06-01T01:21:58,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248118.369044,2026-06-01T01:21:58,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.4076998,2026-06-01T01:21:58,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.427879,2026-06-01T01:21:58,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.4480898,2026-06-01T01:21:58,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.4687977,2026-06-01T01:21:58,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.480357,2026-06-01T01:21:58,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248118.5048165,2026-06-01T01:21:58,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248118.533631,2026-06-01T01:21:58,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248118.5665703,2026-06-01T01:21:58,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.27661,2026-06-01T01:22:08,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.2959738,2026-06-01T01:22:08,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.3156135,2026-06-01T01:22:08,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.3317623,2026-06-01T01:22:08,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.349508,2026-06-01T01:22:08,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248128.374942,2026-06-01T01:22:08,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248128.4069235,2026-06-01T01:22:08,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248128.4341617,2026-06-01T01:22:08,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.455477,2026-06-01T01:22:08,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.4722116,2026-06-01T01:22:08,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248128.4876866,2026-06-01T01:22:08,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248128.5089505,2026-06-01T01:22:08,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.285537,2026-06-01T01:22:18,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248138.3500433,2026-06-01T01:22:18,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.4071586,2026-06-01T01:22:18,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248138.434195,2026-06-01T01:22:18,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.459731,2026-06-01T01:22:18,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.4715772,2026-06-01T01:22:18,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.496186,2026-06-01T01:22:18,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248138.5069218,2026-06-01T01:22:18,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.5143242,2026-06-01T01:22:18,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.536271,2026-06-01T01:22:18,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248138.5547886,2026-06-01T01:22:18,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248138.577369,2026-06-01T01:22:18,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.288722,2026-06-01T01:22:28,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.3768106,2026-06-01T01:22:28,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248148.4016428,2026-06-01T01:22:28,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.4309685,2026-06-01T01:22:28,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248148.4557695,2026-06-01T01:22:28,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.4857254,2026-06-01T01:22:28,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248148.5129018,2026-06-01T01:22:28,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.5356376,2026-06-01T01:22:28,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.559727,2026-06-01T01:22:28,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.593059,2026-06-01T01:22:28,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.625177,2026-06-01T01:22:28,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248148.6481974,2026-06-01T01:22:28,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248158.3016515,2026-06-01T01:22:38,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248158.3614943,2026-06-01T01:22:38,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.4040318,2026-06-01T01:22:38,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248158.4226644,2026-06-01T01:22:38,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.4519799,2026-06-01T01:22:38,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248158.4996734,2026-06-01T01:22:38,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.5221605,2026-06-01T01:22:38,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248158.5499659,2026-06-01T01:22:38,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.5755608,2026-06-01T01:22:38,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.621012,2026-06-01T01:22:38,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.649519,2026-06-01T01:22:38,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248158.6607287,2026-06-01T01:22:38,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.3114972,2026-06-01T01:22:48,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248168.3791745,2026-06-01T01:22:48,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248168.41381,2026-06-01T01:22:48,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.433321,2026-06-01T01:22:48,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.445225,2026-06-01T01:22:48,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.4563234,2026-06-01T01:22:48,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.4654915,2026-06-01T01:22:48,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248168.4818876,2026-06-01T01:22:48,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.5056367,2026-06-01T01:22:48,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.5305502,2026-06-01T01:22:48,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248168.5577898,2026-06-01T01:22:48,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248168.5691829,2026-06-01T01:22:48,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.3131497,2026-06-01T01:22:58,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.3374722,2026-06-01T01:22:58,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.3590708,2026-06-01T01:22:58,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248178.4284759,2026-06-01T01:22:58,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.443764,2026-06-01T01:22:58,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.4898434,2026-06-01T01:22:58,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248178.5239816,2026-06-01T01:22:58,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.5406752,2026-06-01T01:22:58,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248178.568436,2026-06-01T01:22:58,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.5816329,2026-06-01T01:22:58,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248178.6012774,2026-06-01T01:22:58,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248178.6309788,2026-06-01T01:22:58,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.3258984,2026-06-01T01:23:08,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.367057,2026-06-01T01:23:08,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.409281,2026-06-01T01:23:08,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.443332,2026-06-01T01:23:08,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248188.4536474,2026-06-01T01:23:08,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.507409,2026-06-01T01:23:08,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.5177808,2026-06-01T01:23:08,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.5577362,2026-06-01T01:23:08,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248188.5870974,2026-06-01T01:23:08,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248188.6083622,2026-06-01T01:23:08,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248188.6352937,2026-06-01T01:23:08,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248188.6444442,2026-06-01T01:23:08,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.3272624,2026-06-01T01:23:18,6,1,teaching_ap,745885909,419040,494000,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.3891022,2026-06-01T01:23:18,15,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248198.4272165,2026-06-01T01:23:18,14,1,data_access,53500,5755,657,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248198.4447196,2026-06-01T01:23:18,5,1,teaching_ap,457161,753465173,1411,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.4658537,2026-06-01T01:23:18,12,1,dorm_ap,52200,6761,639,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.489223,2026-06-01T01:23:18,7,1,teaching_ap,52724,5850,649,61,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.5040493,2026-06-01T01:23:18,13,1,data_access,53021,6212,651,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248198.520071,2026-06-01T01:23:18,10,1,dorm_ap,775602719,438728,513652,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.528574,2026-06-01T01:23:18,8,1,teaching_ap,52175,6551,638,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.543989,2026-06-01T01:23:18,11,1,dorm_ap,52612,6455,644,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.5568168,2026-06-01T01:23:18,9,1,dorm_ap,479034,783503985,1446,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248198.5737257,2026-06-01T01:23:18,16,1,data_access,53883,5125,663,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248208.336815,2026-06-01T01:23:28,6,1,teaching_ap,745885979,419040,494001,902,0,0,70,1,0,55.946555837327615,100,5.594655583732762e-07,0.0
1780248208.3449328,2026-06-01T01:23:28,10,1,dorm_ap,775602789,438728,513653,904,0,0,70,1,0,56.99825742080078,100,5.699825742080078e-07,0.0
1780248208.35956,2026-06-01T01:23:28,14,1,data_access,53570,5755,658,57,0,0,70,1,0,56.38145730261031,1000,5.6381457302610306e-08,0.0
1780248208.3979912,2026-06-01T01:23:28,13,1,data_access,53091,6212,652,63,0,0,70,1,0,56.60029206086047,1000,5.6600292060860466e-08,0.0
1780248208.4117436,2026-06-01T01:23:28,9,1,dorm_ap,479104,783503985,1447,518361,0,0,70,1,0,56.82436916769815,100,5.682436916769816e-07,0.0
1780248208.4658706,2026-06-01T01:23:28,8,1,teaching_ap,52245,6551,639,67,0,0,70,1,0,56.35335452988856,100,5.635335452988856e-07,0.0
1780248208.4759862,2026-06-01T01:23:28,15,1,data_access,53570,5755,658,57,0,0,70,1,0,55.51764041224126,1000,5.5517640412241266e-08,0.0
1780248208.486824,2026-06-01T01:23:28,5,1,teaching_ap,457231,753465173,1412,498527,0,0,70,1,0,55.76520349568998,100,5.576520349568998e-07,0.0
1780248208.495824,2026-06-01T01:23:28,16,1,data_access,53953,5125,664,48,0,0,70,1,0,56.439674101710686,1000,5.643967410171069e-08,0.0
1780248208.5049992,2026-06-01T01:23:28,11,1,dorm_ap,52682,6455,645,67,0,0,70,1,0,56.21919742706382,100,5.621919742706381e-07,0.0
1780248208.5531595,2026-06-01T01:23:28,12,1,dorm_ap,52270,6761,640,70,0,0,70,1,0,55.515319152486526,100,5.551531915248653e-07,0.0
1780248208.5825112,2026-06-01T01:23:28,7,1,teaching_ap,52724,5920,649,62,0,0,70,1,0,55.4824146338577,100,5.548241463385771e-07,0.0
1780248218.3460588,2026-06-01T01:23:38,6,1,teaching_ap,745885979,419040,494001,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.4098868,2026-06-01T01:23:38,10,1,dorm_ap,775602789,438728,513653,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.4839702,2026-06-01T01:23:38,7,1,teaching_ap,52724,5920,649,62,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.5164886,2026-06-01T01:23:38,5,1,teaching_ap,457231,753465173,1412,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.533836,2026-06-01T01:23:38,16,1,data_access,53953,5125,664,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248218.5526526,2026-06-01T01:23:38,13,1,data_access,53091,6212,652,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248218.5737495,2026-06-01T01:23:38,12,1,dorm_ap,52270,6761,640,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.6089344,2026-06-01T01:23:38,8,1,teaching_ap,52245,6551,639,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.6334534,2026-06-01T01:23:38,11,1,dorm_ap,52682,6455,645,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248218.6568043,2026-06-01T01:23:38,14,1,data_access,53570,5755,658,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248218.6833239,2026-06-01T01:23:38,15,1,data_access,53570,5755,658,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248218.7153718,2026-06-01T01:23:38,9,1,dorm_ap,479104,783503985,1447,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.3606923,2026-06-01T01:23:48,14,1,data_access,53570,5755,658,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248228.4332302,2026-06-01T01:23:48,6,1,teaching_ap,745885979,419040,494001,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.472992,2026-06-01T01:23:48,10,1,dorm_ap,775602789,438728,513653,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.5027313,2026-06-01T01:23:48,13,1,data_access,53091,6212,652,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248228.5327392,2026-06-01T01:23:48,12,1,dorm_ap,52270,6761,640,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.5707173,2026-06-01T01:23:48,5,1,teaching_ap,457231,753465173,1412,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.608055,2026-06-01T01:23:48,16,1,data_access,53953,5125,664,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248228.6344051,2026-06-01T01:23:48,8,1,teaching_ap,52245,6551,639,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.6602345,2026-06-01T01:23:48,7,1,teaching_ap,52724,5920,649,62,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.6837506,2026-06-01T01:23:48,15,1,data_access,53570,5755,658,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248228.7279966,2026-06-01T01:23:48,9,1,dorm_ap,479104,783503985,1447,518361,0,0,0,0,0,0.0,100,0.0,0.0
1780248228.766853,2026-06-01T01:23:48,11,1,dorm_ap,52682,6455,645,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.3538756,2026-06-01T01:23:58,10,1,dorm_ap,775602789,438728,513653,904,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.4361584,2026-06-01T01:23:58,6,1,teaching_ap,745885979,419040,494001,902,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.5427413,2026-06-01T01:23:58,11,1,dorm_ap,52682,6455,645,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.5674818,2026-06-01T01:23:58,5,1,teaching_ap,457231,753465173,1412,498527,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.605363,2026-06-01T01:23:58,14,1,data_access,53570,5755,658,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248238.6248577,2026-06-01T01:23:58,15,1,data_access,53570,5755,658,57,0,0,0,0,0,0.0,1000,0.0,0.0
1780248238.6714544,2026-06-01T01:23:58,8,1,teaching_ap,52245,6551,639,67,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.703765,2026-06-01T01:23:58,7,1,teaching_ap,52724,5920,649,62,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.7232623,2026-06-01T01:23:58,12,1,dorm_ap,52270,6761,640,70,0,0,0,0,0,0.0,100,0.0,0.0
1780248238.7786803,2026-06-01T01:23:58,13,1,data_access,53091,6212,652,63,0,0,0,0,0,0.0,1000,0.0,0.0
1780248238.8173463,2026-06-01T01:23:58,16,1,data_access,53953,5125,664,48,0,0,0,0,0,0.0,1000,0.0,0.0
1780248238.8526592,2026-06-01T01:23:58,9,1,dorm_ap,479104,783503985,1447,518361,0,0,0,0,0,0.0,100,0.0,0.0
